,Date,Company,CCI_daily_10,CCI_daily_25,CCI_daily_50,ROCR_CCI_daily_50,ROCR_ROC_daily_10_close,"APO_daily_close_(8, 20)_2","APO_daily_close_(5, 10)_2",MACD_daily_close_26_52_9,MACD_Hist_x,MACD_Signal_x,MACD_daily_close_12_26_9,MACD_Hist_y,MACD_Signal_y,"PPO_daily_close_(8, 20)_2","PPO_daily_close_(5, 10)_2",CCI_daily_5,Open,High,Low,Close,Adj Close,Volume,^SP500-25Adj_Close,PLNTAdj_Close,XPOFAdj_Close,RSI
327,2023-02-01,LTH,110.2808,85.2577,143.3081,1.0899,1.5503,0.7676,0.3195,1.5461,0.2309,1.3152,1.47,0.0818,1.3883,4.3385,1.7418,85.0284,18.760000228881836,19.309999465942383,18.329999923706055,18.790000915527344,18.790000915527344,768600,1178.0999755859375,83.80000305175781,27.84000015258789,100.0
328,2023-02-02,LTH,170.3279,102.0886,155.4047,1.1485,1.6641,0.8034,0.4076,1.6122,0.2376,1.3746,1.5171,0.103,1.4141,4.4677,2.1862,166.6667,19.049999237060547,20.350000381469727,18.809999465942383,19.719999313354492,19.719999313354492,1240200,1214.4200439453125,83.47000122070312,27.850000381469727,100.0
329,2023-02-03,LTH,122.945,95.4155,141.4774,1.1276,1.6703,0.8256,0.4398,1.6662,0.2333,1.4329,1.5359,0.0975,1.4384,4.5282,2.3278,74.4,19.25,19.795000076293945,19.040000915527344,19.709999084472656,19.709999084472656,679900,1176.6700439453125,81.91999816894531,27.709999084472656,99.26468835155835
330,2023-02-06,LTH,87.2674,88.932,129.0976,1.0741,1.5929,0.7734,0.3596,1.6945,0.2092,1.4853,1.4996,0.0489,1.4507,4.201,1.89,32.8435,19.469999313354492,19.739999771118164,19.139999389648438,19.290000915527344,19.290000915527344,554600,1175.1199951171875,81.68000030517578,27.959999084472656,71.71060474302845
331,2023-02-07,LTH,67.7632,86.5295,120.2957,1.1017,1.6304,0.7328,0.2915,1.7225,0.1898,1.5327,1.4708,0.0161,1.4547,3.9453,1.5198,2.8427,19.25,19.729999542236328,18.809999465942383,19.5,19.5,550600,1177.699951171875,82.43000030517578,27.84000015258789,72.61149514657465
332,2023-02-08,LTH,37.2898,82.0324,110.4945,1.0811,1.6369,0.6257,0.1435,1.7271,0.1555,1.5716,1.3972,-0.046,1.4432,3.3503,0.7469,-111.0501,19.440000534057617,19.56999969482422,19.010000228881836,19.06999969482422,19.06999969482422,421500,1167.1700439453125,83.26000213623047,24.079999923706055,56.999982833829556
333,2023-02-09,LTH,-41.2534,63.621,94.8838,1.0099,1.53,0.4305,-0.1001,1.7016,0.104,1.5976,1.2694,-0.1391,1.4084,2.303,-0.5242,-154.6496,19.31999969482422,19.6299991607666,18.360000610351562,18.389999389648438,18.389999389648438,617200,1164.75,80.30999755859375,23.760000228881836,11.999960763071073
334,2023-02-10,LTH,-120.0115,36.9236,79.8081,1.0076,1.4891,0.2655,-0.2336,1.6785,0.0647,1.6138,1.1643,-0.1953,1.3596,1.419,-1.2292,-125.2465,18.31999969482422,18.579999923706055,17.93000030517578,18.510000228881836,18.510000228881836,999400,1150.550048828125,81.29000091552734,24.079999923706055,17.74194375368525
335,2023-02-13,LTH,-78.2806,45.1437,82.0409,0.9995,1.4536,0.1281,-0.2679,1.6572,0.0347,1.6224,1.0775,-0.2257,1.3032,0.6834,-1.4153,-52.9456,18.600000381469727,18.729999542236328,18.40999984741211,18.6200008392334,18.6200008392334,877800,1167.3699951171875,82.44999694824219,24.690000534057617,28.38711027051106
336,2023-02-14,LTH,-50.7192,50.5461,82.2054,1.0064,1.305,0.0382,-0.2138,1.6441,0.0174,1.6268,1.0204,-0.2263,1.2466,0.2033,-1.1308,3.0507,18.600000381469727,19.030000686645508,18.299999237060547,18.90999984741211,18.90999984741211,538300,1181.1099853515625,83.05000305175781,24.809999465942383,31.901847669642763
337,2023-02-15,LTH,5.721,73.5694,86.7923,1.0271,1.2581,0.0272,-0.0591,1.6421,0.0122,1.6298,0.9951,-0.2012,1.1963,0.1444,-0.3118,128.3393,18.719999313354492,19.299999237060547,18.690000534057617,19.299999237060547,19.299999237060547,419300,1194.8499755859375,84.18000030517578,26.010000228881836,57.23268931333057
338,2023-02-16,LTH,-22.6681,50.4091,78.4896,0.9508,1.1268,-0.0324,0.0062,1.6157,-0.0113,1.627,0.9201,-0.221,1.1411,-0.1714,0.033,47.3044,18.889999389648438,19.225000381469727,18.67099952697754,18.75,18.75,347700,1168.989990234375,80.2699966430664,25.829999923706055,62.328795756799835
339,2023-02-17,LTH,-110.7466,-5.5034,63.6573,0.9203,1.0479,-0.1469,-0.0625,1.5655,-0.0492,1.6147,0.8021,-0.2712,1.0733,-0.7801,-0.3336,-119.503,18.649999618530273,18.809999465942383,18.1299991607666,18.139999389648438,18.139999389648438,368600,1169.449951171875,77.55000305175781,26.239999771118164,40.512793426196815
340,2023-02-21,LTH,-157.742,-54.857,51.2068,0.9342,1.0386,-0.2357,-0.1533,1.512,-0.0822,1.5942,0.691,-0.3058,0.9968,-1.2563,-0.8249,-123.0747,17.8799991607666,18.34000015258789,17.400999069213867,18.020000457763672,18.020000457763672,465000,1130.3800048828125,76.2300033569336,24.899999618530273,34.69384577507073
341,2023-02-22,LTH,-114.7978,-54.7617,50.7998,0.9138,1.0206,-0.3205,-0.2575,1.4529,-0.113,1.5659,0.5801,-0.3334,0.9135,-1.7158,-1.3979,-71.826,18.25,18.360000610351562,17.764999389648438,17.81999969482422,17.81999969482422,565700,1136.2099609375,79.11000061035156,24.68000030517578,20.85559424653566
342,2023-02-23,LTH,-83.6832,-52.9108,50.4228,0.9539,1.0551,-0.3419,-0.2635,1.4095,-0.1251,1.5346,0.5162,-0.3179,0.834,-1.8353,-1.4356,-42.6861,18.030000686645508,18.190000534057617,17.739999771118164,18.190000534057617,18.190000534057617,525400,1135.2099609375,83.29000091552734,25.829999923706055,20.00004123996193
343,2023-02-24,LTH,-67.2237,-60.584,49.134,0.9826,1.0524,-0.3671,-0.2296,1.3627,-0.1376,1.5002,0.4506,-0.3067,0.7573,-1.9769,-1.2562,-8.7111,17.760000228881836,18.34000015258789,17.760000228881836,18.06999969482422,18.06999969482422,370200,1117.469970703125,80.5999984741211,25.93000030517578,26.056360730164272
344,2023-02-27,LTH,-20.4631,-37.6639,53.225,0.9768,1.0343,-0.3763,-0.1548,1.3174,-0.1462,1.4637,0.3949,-0.29,0.6848,-2.0335,-0.8498,166.6667,18.31999969482422,18.829999923706055,17.959999084472656,18.079999923706055,18.079999923706055,536800,1130.6300048828125,80.48999786376953,25.520000457763672,46.341503127347835
345,2023-02-28,LTH,-30.2388,-52.3151,49.5333,0.9705,1.0061,-0.3652,-0.0853,1.2731,-0.1525,1.4256,0.3459,-0.2711,0.6171,-1.9798,-0.4696,57.9078,18.049999237060547,18.549999237060547,18.0049991607666,18.06999969482422,18.06999969482422,555400,1130.010009765625,81.05000305175781,25.389999389648438,53.52105865476057
346,2023-03-01,LTH,-87.4864,-100.2082,39.1887,0.9376,1.0017,-0.3657,-0.0806,1.2177,-0.1663,1.384,0.2765,-0.2724,0.549,-1.9925,-0.4466,-120.8113,18.030000686645508,18.209999084472656,17.649999618530273,17.729999542236328,17.729999542236328,718500,1115.489990234375,79.80000305175781,25.389999389648438,44.705887632784766
347,2023-03-02,LTH,-87.9191,-108.5225,36.9432,0.9264,1.0136,-0.3239,-0.0687,1.1704,-0.1709,1.3413,0.231,-0.2544,0.4854,-1.7717,-0.3818,-88.8546,17.5,18.219999313354492,17.40999984741211,17.8799991607666,17.8799991607666,561200,1111.949951171875,80.3499984741211,25.25,25.39675811832808
348,2023-03-03,LTH,166.8439,2.578,57.0176,1.0053,1.0351,-0.156,0.0851,1.1602,-0.1449,1.305,0.27,-0.1723,0.4423,-0.8522,0.4694,121.6882,18.059999465942383,19.110000610351562,17.90999984741211,18.850000381469727,18.850000381469727,804900,1135.5,80.70999908447266,29.31999969482422,76.3513487390247
349,2023-03-06,LTH,223.1181,86.2285,73.3116,1.0529,1.0397,0.0164,0.2265,1.1569,-0.1185,1.2754,0.3175,-0.0999,0.4173,0.0894,1.2372,127.3627,18.969999313354492,19.736000061035156,18.854999542236328,19.100000381469727,19.100000381469727,1161800,1127.449951171875,81.87999725341797,30.489999771118164,79.65115505402673
350,2023-03-07,LTH,94.7893,21.1303,59.5572,1.0372,1.0032,0.0983,0.2553,1.1359,-0.1116,1.2475,0.3183,-0.0792,0.3975,0.5349,1.3874,43.8929,19.079999923706055,19.18000030517578,18.520000457763672,18.690000534057617,18.690000534057617,1569400,1112.050048828125,81.05999755859375,29.479999542236328,64.62265551407974
351,2023-03-08,LTH,-64.0188,-93.3598,31.4454,0.9809,0.9303,0.0098,0.0716,1.07,-0.142,1.212,0.2188,-0.1429,0.3618,0.0536,0.3922,-75.6333,19.389999389648438,19.5,16.860000610351562,17.479999542236328,17.479999542236328,2799600,1109.18994140625,80.72000122070312,28.639999389648438,45.81940034013302
352,2023-03-09,LTH,-101.8165,-119.2868,19.5974,0.9494,0.9191,-0.0986,-0.1334,1.0007,-0.169,1.1698,0.1216,-0.1921,0.3138,-0.5425,-0.7373,-101.7642,17.829999923706055,18.469999313354492,17.239999771118164,17.270000457763672,17.270000457763672,1021500,1083.030029296875,77.72000122070312,28.700000762939453,40.00002501439891
353,2023-03-10,LTH,-144.716,-170.579,-3.0024,0.9546,0.8747,-0.1956,-0.3175,0.9354,-0.1875,1.1229,0.0425,-0.217,0.2595,-1.0822,-1.7704,-98.5592,17.350000381469727,17.625,16.540000915527344,17.25,17.25,969000,1072.4300537109375,76.8499984741211,27.639999389648438,11.904759742235498
354,2023-03-13,LTH,-145.3589,-197.9574,-22.8554,0.917,0.8412,-0.3603,-0.5114,0.8503,-0.2181,1.0684,-0.0734,-0.2663,0.1929,-2.0111,-2.8943,-104.5098,17.1200008392334,17.25,16.4950008392334,16.579999923706055,16.579999923706055,1006700,1074.9000244140625,75.1500015258789,27.329999923706055,0.0
355,2023-03-14,LTH,-114.0836,-176.753,-28.4518,0.9258,0.8673,-0.4833,-0.5418,0.7775,-0.2327,1.0102,-0.1514,-0.2755,0.1241,-2.7176,-3.1036,-72.1777,16.959999084472656,17.149999618530273,16.5049991607666,16.729999542236328,16.729999542236328,646400,1093.239990234375,75.44000244140625,27.520000457763672,6.637150590223072
356,2023-03-15,LTH,-118.588,-204.5265,-58.5972,0.9227,0.839,-0.6303,-0.522,0.6971,-0.2505,0.9476,-0.2403,-0.2915,0.0512,-3.5764,-3.0342,-109.5932,16.3799991607666,16.610000610351562,16.049999237060547,16.360000610351562,16.360000610351562,826200,1090.93994140625,75.33000183105469,27.06999969482422,10.563367038823998
357,2023-03-16,LTH,-94.7082,-186.9642,-71.6264,0.9105,0.8537,-0.7304,-0.4645,0.6205,-0.2616,0.8822,-0.3136,-0.2919,-0.0218,-4.1815,-2.739,-88.8626,16.06999969482422,16.729999542236328,15.869999885559082,16.280000686645508,16.280000686645508,700700,1111.47998046875,76.22000122070312,27.729999542236328,11.627886345591136
358,2023-03-17,LTH,-89.2055,-176.244,-93.4915,0.8541,0.8755,-0.7894,-0.3975,0.5441,-0.2705,0.8146,-0.3819,-0.2881,-0.0938,-4.5609,-2.3781,-87.1013,16.079999923706055,16.510000228881836,15.800000190734863,16.100000381469727,16.100000381469727,836900,1097.6600341796875,74.0,26.690000534057617,10.344809442567069
359,2023-03-20,LTH,-91.5327,-160.5323,-116.2487,0.8346,0.8612,-0.8094,-0.3279,0.4686,-0.2768,0.7454,-0.4437,-0.2799,-0.1638,-4.7205,-1.989,-101.8822,16.100000381469727,16.299999237060547,15.770000457763672,15.9399995803833,15.9399995803833,801800,1101.949951171875,74.52999877929688,27.049999237060547,15.957413350026016
360,2023-03-21,LTH,-45.589,-110.6517,-104.6034,0.8807,0.884,-0.7311,-0.1944,0.4189,-0.2611,0.6801,-0.4457,-0.2255,-0.2202,-4.289,-1.1846,82.6558,16.219999313354492,16.6200008392334,16.110000610351562,16.459999084472656,16.459999084472656,761600,1131.8399658203125,76.66000366210938,27.899999618530273,39.69463481538751
361,2023-03-22,LTH,-123.0211,-146.9452,-167.3179,0.8747,0.8086,-0.7862,-0.2607,0.331,-0.2793,0.6103,-0.5354,-0.2522,-0.2832,-4.669,-1.6127,-135.0832,16.489999771118164,16.489999771118164,15.260000228881836,15.289999961853027,15.289999961853027,1021600,1106.93994140625,75.37999725341797,27.5,24.644530270124903
362,2023-03-23,LTH,-174.011,-160.3503,-206.871,0.872,0.7803,-0.8282,-0.3304,0.2434,-0.2935,0.5369,-0.618,-0.2678,-0.3502,-4.982,-2.0754,-129.6983,15.40999984741211,15.760000228881836,14.720000267028809,15.0600004196167,15.0600004196167,1144800,1106.3900146484375,74.68000030517578,27.93000030517578,23.008834993613334
363,2023-03-24,LTH,-148.8154,-152.5346,-212.1341,0.887,0.816,-0.8124,-0.3225,0.1733,-0.2908,0.4642,-0.6565,-0.2451,-0.4114,-4.9396,-2.047,-96.7901,14.8100004196167,15.324999809265137,14.369999885559082,15.300000190734863,15.300000190734863,1010700,1102.469970703125,74.47000122070312,28.899999618530273,32.75860722367581
364,2023-03-27,LTH,-76.8432,-116.5792,-174.9469,0.9144,0.8357,-0.7878,-0.3179,0.1054,-0.287,0.3924,-0.6904,-0.2231,-0.4672,-4.8426,-2.0382,-27.5451,15.550000190734863,15.760000228881836,15.130000114440918,15.15999984741211,15.15999984741211,877800,1104.43994140625,75.79000091552734,29.15999984741211,33.043471410273895
365,2023-03-28,LTH,-101.8153,-125.8378,-185.7593,0.8984,0.8341,-0.7604,-0.3069,0.0398,-0.2821,0.3219,-0.7194,-0.2017,-0.5177,-4.7248,-1.9869,-78.6483,15.0600004196167,15.119999885559082,14.770000457763672,15.029999732971191,15.029999732971191,790900,1103.199951171875,76.01000213623047,28.969999313354492,12.565440320674426
366,2023-03-29,LTH,-69.4284,-107.6557,-165.959,0.926,0.8502,-0.6974,-0.2133,-0.0144,-0.269,0.2546,-0.7244,-0.1654,-0.559,-4.3743,-1.3896,-11.7127,15.25,15.350000381469727,14.800000190734863,15.149999618530273,15.149999618530273,759100,1124.219970703125,75.62000274658203,28.920000076293945,41.86044190624047
367,2023-03-30,LTH,-24.5235,-85.7445,-139.75,0.9484,0.8488,-0.5835,-0.0884,-0.0521,-0.2454,0.1933,-0.6969,-0.1103,-0.5866,-3.6854,-0.5767,85.4306,15.329999923706055,15.569999694824219,15.069999694824219,15.4399995803833,15.4399995803833,786000,1134.300048828125,76.70999908447266,29.270000457763672,70.65212658988898
368,2023-03-31,LTH,57.7603,-54.5656,-107.0666,0.9913,0.8832,-0.4013,0.0747,-0.0666,-0.2079,0.1413,-0.6259,-0.0315,-0.5944,-2.5425,0.485,147.3388,15.609999656677246,15.960000038146973,15.559000015258789,15.960000038146973,15.960000038146973,683200,1163.97998046875,77.66999816894531,30.389999389648438,77.49997615815725
369,2023-04-03,LTH,61.4743,-51.4877,-102.5831,0.995,0.8772,-0.2317,0.1761,-0.083,-0.1795,0.0964,-0.5712,0.0186,-0.5898,-1.472,1.138,81.3079,15.8100004196167,16.049999237060547,15.510000228881836,15.859999656677246,15.859999656677246,1065300,1153.3499755859375,76.36000061035156,31.610000610351562,80.17238473497326
370,2023-04-04,LTH,92.0762,-46.7204,-95.9993,0.9599,0.8744,-0.1009,0.2203,-0.0996,-0.1568,0.0572,-0.5265,0.0506,-0.5771,-0.6427,1.418,56.6355,16.049999237060547,16.110000610351562,15.5600004196167,15.800000190734863,15.800000190734863,506500,1152.52001953125,76.38999938964844,31.1299991607666,85.3211169712008
371,2023-04-05,LTH,23.9094,-64.1063,-107.7394,1.0255,0.8844,-0.0197,0.183,-0.1185,-0.1405,0.0221,-0.4951,0.0656,-0.5607,-0.126,1.1739,-60.406,15.699999809265137,15.720000267028809,15.069999694824219,15.680000305175781,15.680000305175781,775400,1129.030029296875,75.83000183105469,29.420000076293945,74.31195469960139
372,2023-04-06,LTH,91.2354,-35.5094,-82.8427,1.0691,0.9004,0.0957,0.181,-0.1197,-0.1134,-0.0063,-0.4314,0.1035,-0.5349,0.6098,1.1526,68.0295,15.680000305175781,16.1200008392334,15.40999984741211,16.100000381469727,16.100000381469727,772100,1129.5899658203125,75.9000015258789,30.1299991607666,77.0492072388555
373,2023-04-10,LTH,167.7823,16.5609,-48.1195,1.0987,0.8918,0.2695,0.2616,-0.0946,-0.0707,-0.0239,-0.3199,0.172,-0.4919,1.7086,1.6415,166.6667,16.100000381469727,16.850000381469727,15.869999885559082,16.809999465942383,16.809999465942383,1501400,1134.3900146484375,78.06999969482422,31.43000030517578,80.1418473294731
374,2023-04-11,LTH,204.7697,84.9734,-12.8456,1.1346,0.9005,0.4414,0.372,-0.0578,-0.0271,-0.0307,-0.1978,0.2353,-0.4331,2.7754,2.2952,125.0623,17.100000381469727,17.399999618530273,16.940000534057617,17.200000762939453,17.200000762939453,1048500,1134.5699462890625,79.12999725341797,31.690000534057617,89.41180166489114
375,2023-04-12,LTH,125.189,85.9119,-19.8347,1.1191,0.8999,0.511,0.3726,-0.0387,-0.0064,-0.0323,-0.1302,0.2423,-0.3725,3.1953,2.2755,68.5962,17.309999465942383,17.6299991607666,16.600000381469727,16.81999969482422,16.81999969482422,1070600,1117.0899658203125,76.73999786376953,30.899999618530273,75.24749483623488
376,2023-04-13,LTH,103.9647,107.9295,-11.2828,1.1439,0.9914,0.6075,0.415,-0.003,0.0234,-0.0264,-0.0351,0.2699,-0.305,3.7662,2.4999,61.071,16.799999237060547,17.360000610351562,16.770000457763672,17.329999923706055,17.329999923706055,682600,1142.9300537109375,77.23999786376953,31.510000228881836,84.23233230579288
377,2023-04-14,LTH,107.0475,142.1639,6.2647,1.1399,1.0191,0.7048,0.428,0.0386,0.052,-0.0134,0.0614,0.2931,-0.2317,4.3271,2.5419,109.2593,17.350000381469727,17.610000610351562,17.15999984741211,17.600000381469727,17.600000381469727,693900,1144.4000244140625,76.54000091552734,31.329999923706055,83.18580933958538
378,2023-04-17,LTH,88.3096,139.7387,9.9887,1.0877,1.0064,0.7296,0.3439,0.0668,0.0642,0.0026,0.1172,0.2791,-0.1619,4.4441,2.0238,87.3016,17.56999969482422,17.75,17.31999969482422,17.360000610351562,17.360000610351562,475300,1152.1500244140625,76.68000030517578,32.099998474121094,65.36313623029653
379,2023-04-18,LTH,91.0801,148.6102,24.4773,1.1217,1.073,0.7716,0.3137,0.1074,0.0838,0.0236,0.1938,0.2846,-0.0908,4.6538,1.8241,100.4564,17.43000030517578,17.976999282836914,17.295000076293945,17.790000915527344,17.790000915527344,578600,1153.5899658203125,78.12999725341797,32.720001220703125,66.12020661880581
380,2023-04-19,LTH,68.8134,125.8572,19.0989,1.1025,1.0412,0.7169,0.2232,0.1299,0.085,0.0448,0.2221,0.2503,-0.0282,4.2927,1.2901,43.2043,17.6200008392334,17.84000015258789,17.3799991607666,17.420000076293945,17.420000076293945,672300,1153.8499755859375,77.8499984741211,32.95000076293945,66.48351245277482
381,2023-04-20,LTH,3.603,79.8957,-3.4403,1.0848,1.0397,0.578,0.0601,0.1346,0.0718,0.0628,0.2091,0.1898,0.0192,3.4454,0.3471,-165.9299,17.290000915527344,17.389999389648438,16.969999313354492,17.010000228881836,17.010000228881836,708300,1136.780029296875,77.58999633789062,32.369998931884766,40.69768989194655
382,2023-04-21,LTH,86.1106,112.1638,31.3667,1.1155,1.1032,0.5624,0.0864,0.1729,0.0881,0.0848,0.2722,0.2024,0.0698,3.3209,0.4949,63.4852,16.989999771118164,17.985000610351562,16.989999771118164,17.959999084472656,17.959999084472656,907800,1150.469970703125,79.55000305175781,32.58000183105469,57.49997417131649
383,2023-04-24,LTH,89.6314,104.5997,36.9031,1.0464,1.0925,0.4925,0.0664,0.1932,0.0867,0.1065,0.2891,0.1754,0.1137,2.8895,0.3796,63.7309,17.90999984741211,17.969999313354492,17.540000915527344,17.59000015258789,17.59000015258789,1140800,1149.6400146484375,78.72000122070312,32.880001068115234,54.545447691880874
384,2023-04-25,LTH,252.8214,159.7655,101.6529,1.0913,1.1775,0.562,0.2241,0.2535,0.1177,0.1359,0.3932,0.2236,0.1696,3.2567,1.263,166.6667,18.31999969482422,19.325000762939453,18.079999923706055,18.770000457763672,18.770000457763672,2664000,1126.0999755859375,78.6500015258789,31.950000762939453,64.9390229719294
385,2023-04-26,LTH,207.3878,173.5076,137.754,1.154,1.1792,0.6899,0.442,0.3299,0.1552,0.1747,0.5213,0.2814,0.2399,3.9398,2.4447,110.7595,19.440000534057617,19.549999237060547,19.038999557495117,19.40999984741211,19.40999984741211,1595700,1121.81005859375,79.9000015258789,32.70000076293945,78.02818687302583
386,2023-04-27,LTH,158.3128,178.7654,163.9435,1.1581,1.3126,0.8722,0.6743,0.421,0.197,0.2239,0.6684,0.3427,0.3256,4.8978,3.6472,100.76,19.56999969482422,20.100000381469727,19.290000915527344,20.06999969482422,20.06999969482422,1199300,1152.8499755859375,82.05000305175781,32.380001068115234,90.26317916089651
387,2023-04-28,LTH,149.7545,201.0932,206.3572,1.1812,1.3805,1.0941,0.8615,0.5271,0.2425,0.2846,0.8334,0.4062,0.4272,6.028,4.5396,112.4228,20.100000381469727,21.15999984741211,19.940000534057617,20.790000915527344,20.790000915527344,1656900,1152.4200439453125,83.13999938964844,33.08000183105469,89.63588337497089
388,2023-05-01,LTH,126.0184,195.9513,214.2154,1.1959,1.3569,1.2543,0.9135,0.6191,0.2676,0.3515,0.9508,0.4189,0.5319,6.7934,4.7079,97.4855,20.690000534057617,21.389999389648438,20.649999618530273,20.760000228881836,20.760000228881836,1193800,1140.1500244140625,83.12999725341797,32.88999938964844,99.07118658880593
389,2023-05-02,LTH,70.4827,144.3016,167.7477,1.1372,1.3344,1.2773,0.7357,0.6801,0.2629,0.4172,0.9897,0.3662,0.6235,6.8291,3.7399,9.4183,20.6299991607666,20.739999771118164,19.829999923706055,20.229999542236328,20.229999542236328,965400,1141.93994140625,82.62999725341797,32.79999923706055,78.29453581968619
390,2023-05-03,LTH,57.8842,129.4769,157.7407,1.1538,1.3373,1.2152,0.4852,0.7278,0.2485,0.4793,0.9985,0.3,0.6985,6.4257,2.4418,-27.7297,20.34000015258789,20.600000381469727,20.03499984741211,20.100000381469727,20.100000381469727,1147900,1133.7900390625,81.55000305175781,32.5099983215332,66.66666666666666
391,2023-05-04,LTH,-9.0177,76.5075,105.0447,1.1223,1.2601,0.9858,0.0844,0.7316,0.2018,0.5298,0.9135,0.172,0.7415,5.188,0.4255,-157.593,19.850000381469727,19.93000030517578,19.0,19.09000015258789,19.09000015258789,926400,1125.9000244140625,68.29000091552734,31.040000915527344,29.75209217057673
392,2023-05-05,LTH,-21.6974,70.7511,104.4422,1.0763,1.2519,0.7615,-0.1768,0.7416,0.1695,0.5721,0.8556,0.0913,0.7643,3.9872,-0.8926,-79.6921,19.420000076293945,19.704999923706055,19.15999984741211,19.329999923706055,19.329999923706055,781600,1148.4000244140625,69.52999877929688,29.65999984741211,12.371118816972242
393,2023-05-08,LTH,23.1316,92.2807,132.8593,1.1541,1.2719,0.6602,-0.1689,0.7837,0.1693,0.6145,0.8779,0.0908,0.787,3.4254,-0.8472,34.4059,19.489999771118164,20.65999984741211,19.243000030517578,20.299999237060547,20.299999237060547,1073700,1151.9000244140625,72.0199966430664,28.940000534057617,42.01386934260694
394,2023-05-09,LTH,-16.0981,76.2147,119.3028,1.0549,1.2484,0.4873,-0.1568,0.8009,0.1492,0.6517,0.8454,0.0467,0.7987,2.5139,-0.787,19.7477,20.040000915527344,20.350000381469727,19.510000228881836,19.799999237060547,19.799999237060547,769000,1152.0999755859375,70.26000213623047,28.700000762939453,42.456130957958
395,2023-05-10,LTH,-27.1197,70.1612,114.9926,1.0283,1.2633,0.3546,-0.073,0.8198,0.1344,0.6854,0.8231,0.0195,0.8036,1.8187,-0.3667,42.1759,20.020000457763672,20.139999389648438,19.579999923706055,19.959999084472656,19.959999084472656,739800,1159.3399658203125,69.11000061035156,29.690000534057617,47.56942121886236
396,2023-05-11,LTH,37.857,83.8651,127.8695,1.0209,1.3068,0.3272,0.1104,0.8536,0.1346,0.719,0.8386,0.028,0.8106,1.6654,0.5519,120.0765,20.020000457763672,20.549999237060547,19.899999618530273,20.489999771118164,20.489999771118164,1643300,1165.72998046875,69.29000091552734,28.739999771118164,79.16666335529699
397,2023-05-12,LTH,27.0844,72.7081,115.9006,0.9793,1.2646,0.3058,0.1884,0.8765,0.126,0.7505,0.8307,0.0161,0.8146,1.5472,0.9396,55.3927,20.59000015258789,20.893999099731445,19.31999969482422,20.360000610351562,20.360000610351562,1237300,1155.3599853515625,68.19999694824219,28.780000686645508,72.48910770194375
398,2023-05-15,LTH,67.7928,72.2416,115.5098,0.9754,1.2046,0.28,0.1732,0.8906,0.1121,0.7785,0.8064,-0.0066,0.813,1.4097,0.8624,62.4458,20.309999465942383,20.670000076293945,19.920000076293945,20.25,20.25,605800,1156.97998046875,69.0,29.3799991607666,48.25177530104091
399,2023-05-16,LTH,-104.6639,21.6829,77.1546,0.9535,1.1215,0.1419,0.0067,0.8657,0.0698,0.796,0.7015,-0.0892,0.7907,0.7146,0.0334,-138.8225,20.1299991607666,20.1299991607666,18.790000915527344,19.290000915527344,19.290000915527344,1192000,1154.050048828125,69.05999755859375,27.989999771118164,36.50797655474193
400,2023-05-17,LTH,-34.729,33.9411,87.3757,0.9806,1.1718,0.0587,-0.0793,0.8564,0.0484,0.808,0.6448,-0.1167,0.7615,0.2952,-0.3982,-56.2492,19.43000030517578,19.959999084472656,19.3799991607666,19.709999084472656,19.709999084472656,724800,1177.5899658203125,69.86000061035156,27.959999084472656,44.186040322280164
401,2023-05-18,LTH,15.3217,48.1975,94.8929,1.0482,1.1546,0.0139,-0.1103,0.8566,0.0388,0.8178,0.617,-0.1156,0.7326,0.07,-0.5529,14.3099,19.65999984741211,20.290000915527344,19.601999282836914,20.010000228881836,20.010000228881836,860300,1195.75,69.66000366210938,27.93000030517578,37.5
402,2023-05-19,LTH,-54.4743,31.6324,82.2673,1.0135,1.1131,-0.0618,-0.1562,0.8391,0.0171,0.822,0.5547,-0.1423,0.697,-0.3104,-0.7854,-14.6787,20.010000228881836,20.229999542236328,19.479999542236328,19.59000015258789,19.59000015258789,730900,1185.72998046875,67.7300033569336,27.969999313354492,32.57916794686349
403,2023-05-22,LTH,68.6709,59.8289,94.2414,1.0005,1.1699,-0.0325,-0.0369,0.8474,0.0203,0.8271,0.557,-0.112,0.669,-0.1629,-0.185,117.6736,19.700000762939453,20.719999313354492,19.559999465942383,20.309999465942383,20.309999465942383,1372400,1181.3699951171875,68.0,27.700000762939453,51.063821152783476
404,2023-05-23,LTH,-17.2418,32.2407,78.7436,0.9934,1.1057,-0.0813,-0.0184,0.8291,0.0016,0.8275,0.5014,-0.1341,0.6355,-0.4077,-0.0926,-1.2964,20.170000076293945,20.59000015258789,19.440000534057617,19.670000076293945,19.670000076293945,1171200,1171.0899658203125,66.47000122070312,26.5,57.59998901366349
405,2023-05-24,LTH,-106.6865,-12.3011,60.1617,0.9835,1.1269,-0.108,-0.0337,0.8091,-0.0148,0.8238,0.4489,-0.1493,0.5982,-0.5429,-0.1699,-132.7971,19.510000228881836,19.69499969482422,19.1299991607666,19.6299991607666,19.6299991607666,591800,1168.3800048828125,66.8499984741211,25.59000015258789,48.11321009346904
406,2023-05-25,LTH,-79.5396,-22.4936,58.8639,0.9463,1.1399,-0.144,-0.086,0.7802,-0.0349,0.8151,0.3835,-0.1717,0.5552,-0.7254,-0.4358,-76.962,19.899999618530273,19.899999618530273,19.270000457763672,19.389999389648438,19.389999389648438,743600,1162.3399658203125,66.61000061035156,24.760000228881836,34.95143203957656
