,Date,Company,CCI_daily_10,CCI_daily_25,CCI_daily_50,ROCR_CCI_daily_50,ROCR_ROC_daily_10_close,"APO_daily_close_(8, 20)_2","APO_daily_close_(5, 10)_2",MACD_daily_close_26_52_9,MACD_Hist_x,MACD_Signal_x,MACD_daily_close_12_26_9,MACD_Hist_y,MACD_Signal_y,"PPO_daily_close_(8, 20)_2","PPO_daily_close_(5, 10)_2",CCI_daily_5,Open,High,Low,Close,Adj Close,Volume,HAYNAdj_Close,RYIAdj_Close,ASTLAdj_Close,RSI
309,2018-05-03,METC,73.1659,60.7726,54.1941,1.1238,0.9847,0.2512,0.0737,-0.001,0.0307,-0.0317,0.0605,0.0744,-0.0139,4.1602,1.1806,39.7287,7.090000152587891,7.139999866485596,6.869999885559082,7.079999923706055,6.362504005432129,40900,34.92518997192383,10.296621322631836,,55.681830515260515
310,2018-05-04,METC,106.5292,90.6271,83.8876,1.1311,0.9958,0.2474,0.0574,0.012,0.0349,-0.0229,0.0796,0.0748,0.0048,4.0631,0.9121,133.8724,7.090000152587891,7.289999961853027,7.090000152587891,7.159999847412109,6.434396266937256,53700,34.40277099609375,10.860820770263672,,45.83337018138083
311,2018-05-07,METC,107.567,98.2239,89.2969,1.1254,0.9664,0.2331,0.0611,0.0242,0.0377,-0.0135,0.0951,0.0722,0.0229,3.7979,0.963,89.7177,7.139999866485596,7.420000076293945,7.019999980926514,7.179999828338623,6.452369213104248,56300,33.494956970214844,10.860820770263672,,100.0
312,2018-05-08,METC,71.2644,91.2313,76.576,1.1067,1.0097,0.2209,0.0677,0.0376,0.0409,-0.0033,0.1118,0.0712,0.0407,3.5688,1.0601,37.9189,7.320000171661377,7.320000171661377,6.880000114440918,7.260000228881836,6.52426290512085,47800,33.47783279418945,10.9078369140625,,100.0
313,2018-05-09,METC,31.9361,86.662,65.7542,1.0487,0.9634,0.1875,0.0449,0.0442,0.038,0.0062,0.1122,0.0573,0.055,3.012,0.701,-41.0628,7.25,7.25,6.949999809265137,7.099999904632568,6.380477428436279,29200,32.94684982299805,10.766789436340332,,55.55555555555556
314,2018-05-10,METC,1.5432,78.1131,56.8573,1.0444,1.0414,0.182,0.0509,0.0561,0.04,0.0162,0.1249,0.0559,0.069,2.9018,0.7905,-111.1111,7.059999942779541,7.309999942779541,6.579999923706055,7.289999961853027,6.551222801208496,38100,33.64055633544922,10.81380558013916,,69.81134342224874
315,2018-05-11,METC,185.3367,143.3867,128.6942,1.0194,1.1101,0.1781,0.0589,0.0689,0.0422,0.0267,0.1384,0.0556,0.0829,2.8161,0.9093,158.8089,7.349999904632568,7.699999809265137,7.289999961853027,7.360000133514404,6.614128112792969,76700,34.13727951049805,10.766789436340332,,69.23076923076923
316,2018-05-14,METC,165.1578,144.3889,138.8267,1.082,1.1493,0.171,0.0613,0.0811,0.0435,0.0376,0.1496,0.0534,0.0962,2.6847,0.9401,100.3761,7.429999828338623,7.929999828338623,7.320000171661377,7.389999866485596,6.641087532043457,78600,33.734764099121094,10.954854011535645,,69.81131319886549
317,2018-05-15,METC,59.5238,96.042,94.2008,1.0389,1.1408,0.14,0.0357,0.0859,0.0386,0.0473,0.1437,0.038,0.1057,2.1874,0.5474,12.5256,7.579999923706055,7.730000019073486,7.050000190734863,7.210000038146973,6.479329586029053,126500,34.0516357421875,10.9078369140625,,46.03170191441157
318,2018-05-16,METC,-36.8887,57.7663,58.293,1.0439,1.1625,0.1278,0.0394,0.0951,0.0383,0.0568,0.149,0.0346,0.1144,1.9851,0.601,-65.5738,6.949999809265137,7.400000095367432,6.670000076293945,7.369999885559082,6.623115062713623,87300,34.75392150878906,11.142919540405273,,71.42860752457236
319,2018-05-17,METC,147.1354,144.7495,147.942,1.0989,1.2692,0.1619,0.0878,0.1164,0.0477,0.0688,0.1808,0.0531,0.1276,2.4893,1.3223,103.2448,7.409999847412109,7.829999923706055,7.369999885559082,7.78000020980835,6.991565704345703,79700,35.33627700805664,11.425020217895508,,78.82358008599638
320,2018-05-18,METC,122.6927,144.5589,151.1543,1.0656,1.1885,0.1702,0.0978,0.1302,0.0492,0.0811,0.1929,0.0522,0.1407,2.5983,1.4619,80.9129,7.820000171661377,7.940000057220459,7.570000171661377,7.630000114440918,6.8567657470703125,24300,35.4476203918457,11.425020217895508,,64.5161014251139
321,2018-05-21,METC,76.506,121.1555,129.8547,1.0669,1.2197,0.1783,0.1034,0.1431,0.0497,0.0935,0.2023,0.0493,0.153,2.7031,1.5345,44.086,7.630000114440918,7.769999980926514,7.46999979019165,7.659999847412109,6.883726119995117,19800,35.49900436401367,11.425020217895508,,64.5161419155773
322,2018-05-22,METC,69.0932,117.8119,128.2826,1.0537,1.2124,0.1768,0.0993,0.1539,0.0484,0.1056,0.2067,0.043,0.1638,2.6637,1.4651,36.9775,7.619999885559082,7.789999961853027,7.519999980926514,7.650000095367432,6.874739646911621,27500,35.978599548339844,11.189937591552734,,78.9472875804901
323,2018-05-23,METC,71.4122,119.09,132.2267,1.0958,1.2428,0.1858,0.0929,0.1673,0.0494,0.1179,0.2171,0.0427,0.1744,2.7798,1.36,62.7063,7.5,7.869999885559082,7.440000057220459,7.78000020980835,6.991565704345703,36400,35.550392150878906,10.954854011535645,,78.0821220819302
324,2018-05-24,METC,14.4231,87.9937,105.7375,1.0302,1.1921,0.1577,0.0363,0.17,0.0417,0.1283,0.2034,0.0232,0.1802,2.3539,0.5313,-134.4086,7.800000190734863,7.880000114440918,7.320000171661377,7.510000228881836,6.748928070068359,41900,35.14786911010742,11.0488862991333,,27.11874467143673
325,2018-05-25,METC,80.6846,112.5173,130.3403,1.0571,1.2291,0.1598,0.0362,0.1807,0.0419,0.1388,0.2097,0.0236,0.1861,2.371,0.5274,109.8266,7.559999942779541,7.880000114440918,7.539999961853027,7.78000020980835,6.991565704345703,98300,35.327720642089844,10.719770431518555,,60.563462383527494
326,2018-05-29,METC,197.4812,173.6515,189.1825,1.1028,1.2774,0.1923,0.0845,0.2019,0.0504,0.1514,0.2388,0.0422,0.1967,2.8244,1.2126,166.6667,7.840000152587891,8.5,7.699999809265137,8.149999618530273,7.324069023132324,187500,34.950904846191406,10.81380558013916,,73.333353547053
327,2018-05-30,METC,132.3671,138.7285,161.6508,1.0971,1.2058,0.1835,0.0831,0.2123,0.0487,0.1636,0.2417,0.036,0.2057,2.6793,1.1851,65.3185,8.149999618530273,8.229999542236328,7.900000095367432,7.909999847412109,7.108391284942627,75300,36.4753303527832,11.519051551818848,,60.15627299397219
328,2018-05-31,METC,117.6012,140.049,164.3681,1.0963,1.1935,0.1951,0.1007,0.2265,0.0504,0.1762,0.2534,0.0382,0.2152,2.8264,1.4244,61.0452,7.949999809265137,8.239999771118164,7.949999809265137,8.079999923706055,7.261161804199219,79400,36.65611267089844,11.613086700439453,,61.36359799300398
329,2018-06-01,METC,111.9593,145.517,170.1197,1.0373,1.1562,0.1987,0.1105,0.2383,0.0497,0.1886,0.2589,0.035,0.224,2.8583,1.554,87.6068,8.5,8.5,8.010000228881836,8.069999694824219,7.252175331115723,89600,37.15542221069336,11.942201614379883,,76.41508017235856
330,2018-06-04,METC,10.2479,79.7551,116.9294,1.0249,1.0831,0.1677,0.0575,0.2399,0.041,0.1989,0.2424,0.0147,0.2277,2.4048,0.8085,-130.4791,8.09000015258789,8.25,7.599999904632568,7.820000171661377,7.027511119842529,47600,36.509769439697266,11.519051551818848,,51.92303277086821
331,2018-06-05,METC,50.8986,102.2881,133.8489,1.0731,1.2035,0.1809,0.0597,0.2537,0.0439,0.2098,0.2554,0.0222,0.2332,2.5754,0.8319,-0.0,7.800000190734863,8.40999984741211,7.510000228881836,8.220000267028809,7.3869757652282715,215400,37.439517974853516,11.519051551818848,,53.27106511384571
332,2018-06-06,METC,120.3136,145.5608,164.4906,1.0824,1.1931,0.1945,0.075,0.2673,0.046,0.2213,0.2669,0.027,0.24,2.7475,1.0363,118.8341,8.300000190734863,8.470000267028809,8.210000038146973,8.279999732971191,7.44089412689209,63300,37.439517974853516,11.425020217895508,,70.78651484429543
333,2018-06-07,METC,98.7654,131.3054,151.3578,1.0797,1.1898,0.2069,0.0948,0.2826,0.049,0.2336,0.2816,0.0333,0.2483,2.8984,1.2968,66.8515,8.300000190734863,8.470000267028809,8.010000228881836,8.399999618530273,7.548732757568359,57200,37.2673454284668,11.566068649291992,,69.04765514357437
334,2018-06-08,METC,-24.8299,72.0124,108.4005,1.0466,1.1102,0.1477,0.0319,0.2778,0.0354,0.2424,0.2511,0.0022,0.2488,2.0672,0.4386,-39.6412,8.40999984741211,8.40999984741211,7.800000190734863,7.860000133514404,7.06345796585083,45300,36.0965461730957,11.425020217895508,,42.33579441123717
335,2018-06-11,METC,-95.2381,48.8367,91.7999,1.0219,1.1103,0.1085,-0.0003,0.2757,0.0266,0.2491,0.2308,-0.0144,0.2452,1.5157,-0.0045,-86.3636,7.849999904632568,8.0,7.849999904632568,7.949999809265137,7.144336700439453,56600,35.364803314208984,11.472036361694336,,55.37190771231776
336,2018-06-12,METC,23.3884,83.7592,111.5099,0.9926,1.1267,0.0868,-0.0185,0.2776,0.0228,0.2548,0.2223,-0.0183,0.2406,1.2089,-0.255,-3.6814,7.989999771118164,8.359999656677246,7.949999809265137,8.09000015258789,7.270150184631348,45100,34.383392333984375,11.425020217895508,,43.15788356608535
337,2018-06-13,METC,-1.4657,70.293,102.3926,1.0278,1.1198,0.0725,-0.0245,0.2798,0.02,0.2598,0.216,-0.0197,0.2357,1.0054,-0.3363,2.3474,8.0600004196167,8.220000267028809,7.949999809265137,8.130000114440918,7.306096076965332,81600,34.090702056884766,11.28396987915039,,41.93551884009681
338,2018-06-14,METC,89.009,103.6052,118.8619,1.0347,1.1775,0.0868,0.0135,0.2885,0.023,0.2655,0.2251,-0.0085,0.2336,1.1977,0.1846,136.2773,8.15999984741211,8.399999618530273,8.100000381469727,8.359999656677246,7.512785911560059,54600,34.150970458984375,11.519051551818848,,48.076891679812896
339,2018-06-15,METC,83.2504,101.4692,114.01,1.0347,1.1454,0.0907,0.0571,0.2951,0.0237,0.2714,0.2289,-0.0037,0.2327,1.2462,0.7761,87.2274,8.279999732971191,8.470000267028809,8.079999923706055,8.350000381469727,7.503800868988037,70100,34.056278228759766,11.519051551818848,,98.03954005193768
340,2018-06-18,METC,43.1589,83.2647,103.2073,1.0563,1.1223,0.0836,0.0637,0.2973,0.0207,0.2766,0.2229,-0.0078,0.2307,1.1442,0.8628,28.7356,8.350000381469727,8.460000038146973,8.020000457763672,8.260000228881836,7.4229207038879395,89000,34.46949005126953,11.613086700439453,,80.39223642388585
341,2018-06-19,METC,-51.9358,38.8843,81.2849,0.9964,1.1083,0.0716,0.0493,0.2961,0.0156,0.2805,0.2106,-0.0161,0.2267,0.9786,0.6678,-90.7298,8.229999542236328,8.229999542236328,7.820000171661377,8.1899995803833,7.360014915466309,44300,34.064876556396484,11.189937591552734,,61.363581548138754
342,2018-06-20,METC,43.0173,74.4265,94.7163,1.0,1.1484,0.0775,0.0407,0.2971,0.0133,0.2838,0.205,-0.0174,0.2223,1.0556,0.5499,4.4643,8.229999542236328,8.3100004196167,8.109999656677246,8.279999732971191,7.44089412689209,25500,33.95296859741211,11.472036361694336,,65.30613128884846
343,2018-06-21,METC,76.5128,88.5318,97.2859,0.9798,1.1167,0.0698,0.0162,0.2956,0.0094,0.2862,0.1947,-0.0221,0.2168,0.9494,0.2195,63.9881,8.260000228881836,8.4399995803833,8.1899995803833,8.229999542236328,7.395960330963135,83800,32.480865478515625,10.625738143920898,,29.032252543077846
344,2018-06-22,METC,112.8049,113.5724,104.8898,1.0776,1.0887,0.0845,0.0295,0.3012,0.012,0.2892,0.2016,-0.0122,0.2138,1.1442,0.3965,128.1095,8.260000228881836,8.5,8.180000305175781,8.470000267028809,7.611639499664307,250600,33.393402099609375,11.142919540405273,,61.11101285052009
345,2018-06-25,METC,-173.5294,-50.4507,47.4095,0.961,1.0013,-0.001,-0.0675,0.2783,-0.0087,0.287,0.1452,-0.0549,0.2001,-0.0137,-0.9176,-123.5119,8.5,8.539999961853027,7.519999980926514,7.639999866485596,6.865752220153809,62600,32.28286361694336,10.672755241394043,,25.7812904822447
346,2018-06-26,METC,-198.8796,-145.3803,12.3373,0.9295,0.9817,-0.0886,-0.1487,0.2532,-0.0271,0.2802,0.0907,-0.0874,0.1782,-1.2152,-2.0539,-118.9495,7.639999866485596,7.849999904632568,7.5,7.519999980926514,6.757914066314697,64600,32.44643020629883,10.954854011535645,,24.81208256916969
347,2018-06-27,METC,-193.2892,-246.3587,-38.5143,0.8659,0.9203,-0.2126,-0.2646,0.2144,-0.0527,0.2671,0.0126,-0.1325,0.1451,-2.9548,-3.7465,-118.4371,7.559999942779541,7.679999828338623,7.0,7.039999961853027,6.326557159423828,188800,32.04182434082031,10.860820770263672,,13.953537157132473
348,2018-06-28,METC,-144.3378,-240.8425,-56.6907,0.8505,0.9139,-0.2997,-0.3143,0.1815,-0.0685,0.25,-0.0437,-0.151,0.1073,-4.2127,-4.5485,-90.016,7.0,7.28000020980835,7.0,7.110000133514404,6.389463901519775,62500,31.688867568969727,10.43767261505127,,17.81617747960661
349,2018-06-29,METC,-115.5954,-231.5288,-72.5433,0.8335,0.9268,-0.3794,-0.3378,0.1468,-0.0825,0.2293,-0.0981,-0.1644,0.0662,-5.4006,-5.0007,-76.5806,7.170000076293945,7.289999961853027,6.880000114440918,6.960000038146973,6.254665374755859,197900,31.628610610961914,10.484688758850098,,4.2424647811910745
350,2018-07-02,METC,-98.6339,-210.4773,-87.2624,0.8378,0.8895,-0.4376,-0.299,0.1142,-0.0921,0.2063,-0.1425,-0.167,0.0245,-6.3095,-4.5184,-84.4156,6.940000057220459,7.130000114440918,6.849999904632568,6.920000076293945,6.218719005584717,109500,32.04182434082031,11.28396987915039,,8.13961451822182
351,2018-07-03,METC,-91.4848,-190.8865,-106.4757,0.8449,0.8491,-0.4657,-0.2388,0.0848,-0.0972,0.182,-0.1757,-0.1601,-0.0156,-6.7982,-3.6748,-116.4659,6.949999809265137,6.989999771118164,6.650000095367432,6.920000076293945,6.218719005584717,122100,32.10208511352539,11.189937591552734,,9.459538915148457
352,2018-07-05,METC,-96.5118,-181.2618,-134.0894,0.8309,0.8698,-0.4712,-0.169,0.0571,-0.1,0.157,-0.2025,-0.1496,-0.0529,-6.9632,-2.6415,-128.0052,6.880000114440918,6.920000076293945,6.210000038146973,6.880000114440918,6.182772159576416,190900,32.79939270019531,11.472036361694336,,23.33349251577232
353,2018-07-06,METC,-68.8514,-134.1366,-112.263,0.8323,0.8478,-0.4465,-0.1165,0.0312,-0.1006,0.1318,-0.2234,-0.1363,-0.087,-6.6755,-1.8454,-28.4043,6.880000114440918,6.900000095367432,6.730000019073486,6.849999904632568,6.155812740325928,52800,33.100711822509766,11.519051551818848,,0.0
354,2018-07-09,METC,-78.2693,-125.717,-121.6956,0.7946,0.834,-0.4223,-0.0873,0.0042,-0.1022,0.1063,-0.2458,-0.127,-0.1188,-6.3936,-1.4016,-51.0753,6.889999866485596,6.920000076293945,6.599999904632568,6.730000019073486,6.047973155975342,76100,33.27288055419922,11.378002166748047,,0.0
355,2018-07-10,METC,-77.3486,-113.2984,-121.4374,0.8822,0.8619,-0.3821,-0.0715,-0.0196,-0.1007,0.0811,-0.2598,-0.1128,-0.147,-5.8535,-1.1566,-43.1548,6.739999771118164,6.829999923706055,6.610000133514404,6.739999771118164,6.056959629058838,148900,33.21261215209961,11.425020217895508,,4.999920408780497
356,2018-07-11,METC,-129.3926,-120.752,-145.0851,0.8816,0.8066,-0.3521,-0.0745,-0.0443,-0.1004,0.056,-0.2758,-0.103,-0.1727,-5.4629,-1.2169,-141.2804,6.71999979019165,6.75,6.210000038146973,6.630000114440918,5.9581074714660645,234000,32.64442825317383,11.236952781677246,,3.225762280182252
357,2018-07-12,METC,-118.6395,-110.4379,-145.01,0.9276,0.7886,-0.3279,-0.0884,-0.0695,-0.1004,0.0309,-0.2923,-0.0956,-0.1966,-5.1535,-1.4565,-88.9387,6.599999904632568,6.730000019073486,6.269999980926514,6.53000020980835,5.868241786956787,310400,32.70469665527344,11.378002166748047,,2.702671695515633
358,2018-07-13,METC,-47.619,-86.8673,-122.8305,0.9367,0.7929,-0.2848,-0.0718,-0.0875,-0.0947,0.0072,-0.2926,-0.0767,-0.2158,-4.5243,-1.1896,15.9884,6.510000228881836,6.800000190734863,6.510000228881836,6.659999847412109,5.985067367553711,111900,32.68748092651367,11.378002166748047,,29.787202816071385
359,2018-07-16,METC,-126.9036,-99.5131,-146.1902,0.9124,0.8079,-0.278,-0.0935,-0.1134,-0.0965,-0.0169,-0.3117,-0.0767,-0.235,-4.4766,-1.5672,-91.5493,6.630000114440918,6.760000228881836,6.21999979019165,6.349999904632568,5.706483364105225,52400,32.68748092651367,11.095904350280762,,21.212123648349873
360,2018-07-17,METC,-90.5328,-88.7962,-135.6489,0.9422,0.8201,-0.2461,-0.0792,-0.1306,-0.091,-0.0396,-0.3109,-0.0607,-0.2502,-4.0028,-1.3353,-55.5556,6.349999904632568,6.559999942779541,6.349999904632568,6.519999980926514,5.859255313873291,90400,32.91129684448242,10.954854011535645,,36.58539268404739
361,2018-07-18,METC,32.2384,-64.3188,-105.8738,0.9754,0.8344,-0.1864,-0.027,-0.1381,-0.0788,-0.0593,-0.2903,-0.0321,-0.2582,-3.0488,-0.4537,91.7874,6.539999961853027,6.800000190734863,6.489999771118164,6.75,6.065946578979492,26400,33.4794921875,10.954854011535645,,56.382987731048324
362,2018-07-19,METC,13.6139,-63.8185,-106.4269,0.9608,0.813,-0.1463,-0.0038,-0.1489,-0.0717,-0.0773,-0.2808,-0.0181,-0.2627,-2.4096,-0.0633,45.5801,6.699999809265137,6.760000228881836,6.570000171661377,6.610000133514404,5.940134525299072,24200,33.152347564697266,10.766789436340332,,54.08163817794935
363,2018-07-20,METC,-59.5318,-75.1129,-119.4364,0.946,0.7751,-0.1253,-0.0075,-0.1624,-0.0681,-0.0943,-0.2796,-0.0135,-0.2661,-2.0781,-0.1263,-34.3137,6.570000171661377,6.590000152587891,6.440000057220459,6.480000019073486,5.82330846786499,79100,33.384788513183594,11.001869201660156,,40.81630553604872
364,2018-07-23,METC,-42.3686,-71.1085,-114.3555,0.9673,0.7796,-0.1018,-0.0023,-0.173,-0.063,-0.11,-0.2732,-0.0057,-0.2675,-1.6982,-0.0397,-42.5056,6.489999771118164,6.590000152587891,6.440000057220459,6.510000228881836,5.8502678871154785,59600,33.66887283325195,11.330986976623535,,61.428508621656775
365,2018-07-24,METC,-4.0241,-64.5124,-104.548,0.9718,0.793,-0.0791,-0.005,-0.1806,-0.0565,-0.1241,-0.2623,0.0042,-0.2665,-1.3251,-0.0842,-30.599,6.559999942779541,6.679999828338623,6.409999847412109,6.550000190734863,5.886214733123779,130700,35.20123291015625,11.754135131835938,,52.631544651268435
366,2018-07-25,METC,0.3422,-60.9619,-98.3398,0.9955,0.8059,-0.0559,-0.0057,-0.1853,-0.0489,-0.1364,-0.2471,0.0155,-0.2626,-0.9386,-0.0961,1.1737,6.550000190734863,6.630000114440918,6.429999828338623,6.599999904632568,5.931147575378418,23400,35.35619354248047,11.942201614379883,,30.769220303562975
367,2018-07-26,METC,140.6491,-27.3514,-73.1114,1.0368,0.8176,-0.0157,0.0253,-0.1834,-0.0376,-0.1458,-0.2203,0.0339,-0.2541,-0.2639,0.4262,166.6667,6.590000152587891,6.949999809265137,6.559999942779541,6.769999980926514,6.083919525146484,44200,36.380645751953125,11.895183563232422,,69.04754384790213
368,2018-07-27,METC,23.2103,-51.1536,-87.2788,0.9865,0.7983,-0.01,0.0233,-0.1877,-0.0335,-0.1542,-0.211,0.0345,-0.2455,-0.1688,0.3932,5.2083,6.769999980926514,6.769999980926514,6.460000038146973,6.570000171661377,5.90418815612793,31900,35.93297576904297,11.519051551818848,,59.183726508313796
369,2018-07-30,METC,25.3521,-44.5058,-81.6243,1.0346,0.7757,-0.0079,0.0145,-0.191,-0.0295,-0.1615,-0.2014,0.0353,-0.2367,-0.1333,0.2444,1.5221,6.570000171661377,6.760000228881836,6.519999980926514,6.570000171661377,5.90418815612793,21300,36.380645751953125,11.472036361694336,,56.52182940432124
370,2018-07-31,METC,-49.2147,-60.6849,-84.4751,1.0015,0.8547,-0.0075,0.0002,-0.1947,-0.0266,-0.1682,-0.1944,0.0338,-0.2282,-0.127,0.0037,-76.0369,6.519999980926514,6.619999885559082,6.5,6.53000020980835,5.868241786956787,52000,36.55280685424805,10.860820770263672,,47.826112032630235
371,2018-08-01,METC,-85.6833,-77.1476,-85.5455,0.963,0.8644,-0.0102,-0.0168,-0.1985,-0.0243,-0.1742,-0.1889,0.0315,-0.2204,-0.1731,-0.2842,-105.7564,6.5,6.650000095367432,6.349999904632568,6.5,5.841282367706299,34900,36.03630065917969,10.719770431518555,,38.6364266738058
372,2018-08-02,METC,-78.8447,-77.1144,-82.2802,0.9909,0.9304,-0.0095,-0.0251,-0.1997,-0.0203,-0.1793,-0.1788,0.0332,-0.2121,-0.1614,-0.4247,-83.8323,6.449999809265137,6.570000171661377,6.369999885559082,6.550000190734863,5.886214733123779,89700,35.76081085205078,10.10855770111084,,15.624870456011422
373,2018-08-03,METC,-202.6016,-147.0588,-93.3515,0.966,0.8805,-0.0444,-0.0607,-0.2096,-0.0242,-0.1854,-0.1897,0.0179,-0.2076,-0.7543,-1.0363,-161.9624,6.320000171661377,6.5,6.260000228881836,6.260000228881836,5.625603675842285,50400,35.382015228271484,10.484688758850098,,12.194995690402678
374,2018-08-06,METC,-163.8458,-165.2033,-93.7035,0.9601,0.898,-0.0756,-0.0826,-0.2182,-0.0263,-0.1919,-0.1968,0.0086,-0.2054,-1.2916,-1.423,-99.6276,6.150000095367432,6.480000019073486,6.150000095367432,6.25,5.616617202758789,82100,35.49394607543945,10.860820770263672,,11.904641584758835
375,2018-08-07,METC,100.8717,66.9847,-53.3645,1.0122,0.9581,-0.0568,-0.0379,-0.2129,-0.0167,-0.1961,-0.1728,0.0261,-0.1989,-0.9689,-0.6503,131.4815,7.0,7.0,6.480000019073486,6.630000114440918,5.9581074714660645,206800,34.986019134521484,10.954854011535645,,56.57894369383207
376,2018-08-08,METC,202.5478,257.756,-17.4346,1.103,1.052,0.0393,0.0907,-0.1863,0.0079,-0.1942,-0.1055,0.0748,-0.1802,0.663,1.5254,133.2607,6.579999923706055,7.389999866485596,6.539999961853027,7.28000020980835,6.542236328125,83100,34.39202117919922,10.860820770263672,,78.26087625217195
377,2018-08-09,METC,196.0614,308.0524,8.7511,1.0798,1.0625,0.1238,0.1878,-0.161,0.0265,-0.1875,-0.0493,0.1047,-0.154,2.0679,3.096,107.0111,7.349999904632568,7.460000038146973,7.210000038146973,7.309999942779541,6.56919527053833,36000,34.323143005371094,11.095904350280762,,77.94117876561398
378,2018-08-10,METC,163.5996,335.0698,38.5261,1.1842,1.1358,0.2469,0.3122,-0.1228,0.0518,-0.1746,0.0289,0.1464,-0.1175,4.0555,4.9934,101.3917,7.260000228881836,7.820000171661377,7.239999771118164,7.78000020980835,6.991565704345703,88600,34.245662689208984,10.719770431518555,,99.3506578525746
379,2018-08-13,METC,101.1905,231.958,28.2884,1.1233,1.0966,0.2979,0.3107,-0.1014,0.0585,-0.1599,0.0612,0.1429,-0.0817,4.8442,4.8913,58.6943,7.840000152587891,7.840000152587891,7.25,7.380000114440918,6.632101535797119,26200,33.6602668762207,10.202590942382812,,79.27458817972648
380,2018-08-14,METC,30.6682,102.5519,-11.5586,1.0475,1.0148,0.2696,0.1812,-0.0997,0.0482,-0.1479,0.0471,0.103,-0.056,4.3773,2.8524,-80.2198,7.190000057220459,7.820000171661377,6.599999904632568,6.840000152587891,6.14682674407959,392000,33.591400146484375,9.779440879821777,,55.02394725384089
381,2018-08-15,METC,-13.1671,35.5804,-34.8458,1.0615,1.0407,0.2424,0.0523,-0.096,0.0415,-0.1375,0.0398,0.0766,-0.0368,3.9253,0.8225,-115.8616,6.849999904632568,6.949999809265137,6.699999809265137,6.900000095367432,6.200745105743408,128700,32.368953704833984,8.980159759521484,,37.333286639619686
382,2018-08-16,METC,19.0674,86.0286,-7.0735,1.0916,1.0949,0.2283,-0.0132,-0.0842,0.0426,-0.1269,0.0515,0.0707,-0.0191,3.6765,-0.2072,-35.4952,6.949999809265137,7.190000057220459,6.920000076293945,7.150000095367432,6.425410270690918,185000,32.506690979003906,9.262260437011719,,45.348849764295075
383,2018-08-17,METC,71.9764,141.0112,32.5646,1.1997,1.1276,0.2351,-0.0103,-0.0617,0.0521,-0.1138,0.086,0.0841,0.0019,3.7488,-0.159,70.7595,7.199999809265137,7.519999980926514,7.199999809265137,7.510000228881836,6.748928070068359,182300,32.78218460083008,9.262260437011719,,41.61491297337986
384,2018-08-20,METC,112.1591,170.7189,67.4839,1.2288,1.2094,0.2438,0.0524,-0.036,0.0623,-0.0983,0.1242,0.0978,0.0263,3.8425,0.7975,119.5356,7.880000114440918,7.889999866485596,7.510000228881836,7.679999828338623,6.901699066162109,224100,32.988792419433594,9.873473167419434,,60.86957859132098
385,2018-08-21,METC,148.7279,188.3774,100.8441,1.2051,1.2255,0.2829,0.1628,-0.0028,0.0764,-0.0792,0.1749,0.1189,0.0561,4.3932,2.4314,109.834,7.809999942779541,8.130000114440918,7.809999942779541,7.989999771118164,7.180283069610596,163800,33.54835891723633,9.920491218566895,,100.0
386,2018-08-22,METC,123.0761,165.0542,106.037,1.103,1.1896,0.3158,0.2319,0.0281,0.0858,-0.0577,0.2156,0.1276,0.088,4.8342,3.4095,81.1121,7.989999771118164,8.100000381469727,7.909999847412109,8.029999732971191,7.216229438781738,96100,33.617218017578125,10.061539649963379,,100.0
387,2018-08-23,METC,124.5541,167.7487,128.9569,1.1354,1.2557,0.3794,0.2823,0.0643,0.0976,-0.0333,0.2643,0.1411,0.1232,5.7119,4.0683,94.7255,8.010000228881836,8.329999923706055,8.010000228881836,8.300000190734863,7.458868980407715,61900,32.69608688354492,10.155572891235352,,100.0
388,2018-08-24,METC,142.338,193.0562,174.5175,1.108,1.3302,0.4631,0.3236,0.1069,0.1122,-0.0053,0.3225,0.1594,0.1631,6.8379,4.5488,137.9493,8.430000305175781,8.9399995803833,8.319999694824219,8.619999885559082,7.7464375495910645,231400,33.06626892089844,10.202590942382812,,100.0
389,2018-08-27,METC,108.6187,165.5868,171.2449,1.1734,1.3303,0.5157,0.3175,0.1459,0.1209,0.025,0.3672,0.1633,0.2039,7.4764,4.3607,83.3333,8.75,8.770000457763672,8.449999809265137,8.65999984741211,7.782386302947998,192200,33.152347564697266,10.249605178833008,,100.0
390,2018-08-28,METC,80.303,135.5955,156.4443,1.2427,1.2977,0.515,0.2518,0.1749,0.12,0.055,0.3866,0.1462,0.2405,7.3571,3.402,34.8837,8.600000381469727,8.779999732971191,8.279999732971191,8.5,7.638599872589111,121200,33.32453155517578,9.779440879821777,,80.7228284078443
391,2018-08-29,METC,-10.5866,68.9171,92.4231,1.1391,1.1909,0.4159,0.0954,0.1794,0.0996,0.0799,0.3515,0.0888,0.2627,5.9086,1.291,-119.2294,8.079999923706055,8.1899995803833,7.800000190734863,7.860000133514404,7.06345796585083,335900,34.086421966552734,9.826458930969238,,44.0559788261233
392,2018-08-30,METC,-73.3674,38.9676,66.6022,1.0853,1.1462,0.3024,-0.0487,0.1797,0.0799,0.0998,0.3128,0.0401,0.2727,4.2821,-0.6635,-105.9947,7.75,7.840000152587891,7.5,7.760000228881836,6.9735918045043945,134900,32.91761016845703,9.63839054107666,,28.571398491554476
