,time,Company,CCI_daily_10,CCI_daily_25,CCI_daily_50,ROCR_CCI_daily_50,ROCR_ROC_daily_10_close,"APO_daily_close_(8, 20)_2","APO_daily_close_(5, 10)_2",MACD_daily_close_26_52_9,MACD_Hist_x,MACD_Signal_x,MACD_daily_close_12_26_9,MACD_Hist_y,MACD_Signal_y,"PPO_daily_close_(8, 20)_2","PPO_daily_close_(5, 10)_2",CCI_daily_5
4084,2010-11-09,ETD,4.4358,-61.0346,-51.9931,0.9796,0.8151,-0.0577,0.0772,-0.0328,-0.0719,0.0392,-0.215,-0.0288,-0.1863,-0.6402,0.8659,-59.9931
4085,2010-11-08,ETD,87.9741,-45.9631,-25.5596,1.0224,0.9408,-0.0994,0.1423,-0.0138,-0.071,0.0571,-0.2036,-0.0245,-0.1791,-1.0962,1.5926,48.6763
4086,2010-11-05,ETD,124.9928,-44.3347,-17.3565,1.0349,0.9189,-0.1984,0.1257,-0.0072,-0.082,0.0749,-0.2227,-0.0497,-0.173,-2.1786,1.4153,93.0818
4087,2010-11-04,ETD,129.5689,-52.6015,-20.187,1.0107,0.9263,-0.3139,0.0782,-0.0008,-0.0962,0.0954,-0.2466,-0.0861,-0.1605,-3.4327,0.8857,164.2883
4088,2010-11-03,ETD,-28.0308,-86.1214,-48.4477,0.9473,0.8824,-0.4519,-0.0289,0.0037,-0.1157,0.1194,-0.2801,-0.1411,-0.139,-4.9189,-0.3298,96.7078
4089,2010-11-02,ETD,-55.2558,-97.5284,-48.2214,0.8743,0.8908,-0.5502,-0.0794,0.0242,-0.1242,0.1484,-0.2803,-0.1766,-0.1037,-5.934,-0.9067,15.9345
4090,2010-11-01,ETD,-80.7043,-118.0341,-55.4854,0.7996,0.8827,-0.6412,-0.1332,0.0494,-0.1301,0.1794,-0.2707,-0.2111,-0.0596,-6.8428,-1.5142,-52.6498
4091,2010-10-29,ETD,-88.4259,-139.3378,-59.4318,0.8263,0.8803,-0.7035,-0.1908,0.0824,-0.1296,0.212,-0.2423,-0.2355,-0.0068,-7.4152,-2.1441,-108.7404
4092,2010-10-28,ETD,-82.7823,-142.2284,-48.3043,0.7954,0.921,-0.7344,-0.2705,0.1189,-0.1254,0.2443,-0.2032,-0.2553,0.0521,-7.6433,-2.9958,-166.6667
4093,2010-10-27,ETD,-66.9481,-118.1036,-24.9234,0.8332,0.9693,-0.6772,-0.3098,0.1689,-0.1068,0.2757,-0.1271,-0.2429,0.1159,-6.9388,-3.3522,-30.1247
4094,2010-10-26,ETD,-82.4646,-127.1103,-26.3903,0.829,0.9242,-0.6493,-0.4368,0.203,-0.0994,0.3024,-0.0814,-0.258,0.1766,-6.5816,-4.6515,-60.5352
4095,2010-10-25,ETD,-101.0734,-131.9087,-21.2663,0.8402,0.9452,-0.5774,-0.5218,0.2414,-0.0858,0.3272,-0.0203,-0.2614,0.2411,-5.7878,-5.4478,-68.8043
4096,2010-10-22,ETD,-140.6621,-138.7897,-21.402,0.8274,0.995,-0.456,-0.507,0.2847,-0.064,0.3487,0.0604,-0.2461,0.3065,-4.5176,-5.1744,-86.5071
4097,2010-10-21,ETD,-172.3766,-102.1986,1.912,0.865,1.0514,-0.2752,-0.4042,0.3356,-0.0291,0.3647,0.1706,-0.1974,0.368,-2.6917,-4.0145,-99.7701
4098,2010-10-20,ETD,-251.2179,-62.8165,24.5677,0.8808,1.0423,-0.0877,-0.2694,0.3805,0.0086,0.372,0.2809,-0.1365,0.4174,-0.8494,-2.6121,-140.9863
4099,2010-10-19,ETD,-290.2181,24.1139,79.3184,0.9342,1.1395,0.1111,-0.0944,0.4211,0.0513,0.3698,0.3961,-0.0554,0.4515,1.0665,-0.8957,-166.6667
4100,2010-10-18,ETD,64.9326,90.6253,126.4255,1.117,1.1979,0.2348,0.0094,0.4363,0.0793,0.357,0.4648,-0.0006,0.4653,2.2519,0.0886,10.2339
4101,2010-10-15,ETD,22.4671,86.2411,125.6884,1.0532,1.1847,0.2586,0.0006,0.4199,0.0827,0.3372,0.4655,0.0001,0.4655,2.4959,0.0056,-84.2491
4102,2010-10-14,ETD,41.1772,98.0103,137.4702,1.0664,1.2234,0.3407,0.0665,0.4141,0.0976,0.3165,0.4946,0.0292,0.4654,3.3019,0.627,-50.885
4103,2010-10-13,ETD,91.5919,131.8989,167.7197,1.074,1.2463,0.3915,0.1217,0.4014,0.1093,0.2921,0.5123,0.0541,0.4582,3.8177,1.1509,161.9337
4104,2010-10-12,ETD,71.014,122.0709,165.1211,1.0949,1.2636,0.41,0.1569,0.3798,0.1151,0.2647,0.5123,0.0677,0.4446,4.0313,1.4936,105.7692
4105,2010-10-11,ETD,79.5261,129.0569,176.367,1.0825,1.1768,0.4101,0.2012,0.3531,0.1171,0.2359,0.5015,0.0738,0.4277,4.0717,1.9325,129.2961
4106,2010-10-08,ETD,90.6493,136.7538,185.7096,1.0857,1.2104,0.4227,0.2246,0.3289,0.1222,0.2067,0.4977,0.0885,0.4092,4.2342,2.1741,51.1167
4107,2010-10-07,ETD,117.7012,149.6981,199.6143,1.1505,1.275,0.4122,0.2044,0.2979,0.1218,0.1761,0.4787,0.0915,0.3871,4.1732,1.9994,61.3939
4108,2010-10-06,ETD,166.6148,164.3449,214.3869,1.1454,1.3781,0.4093,0.1923,0.2683,0.1226,0.1456,0.4625,0.0983,0.3642,4.1854,1.9004,90.2713
4109,2010-10-05,ETD,209.4617,171.6551,217.3889,1.1107,1.3844,0.3884,0.1585,0.2321,0.1171,0.115,0.43,0.0903,0.3397,4.0187,1.5882,166.6667
4110,2010-10-04,ETD,10.1359,84.9227,121.4154,1.0272,1.1894,0.3137,0.0605,0.1842,0.0985,0.0857,0.366,0.0489,0.3171,3.2936,0.6178,-93.0233
4111,2010-10-01,ETD,84.8485,121.394,155.467,1.1205,1.2694,0.3634,0.1342,0.1729,0.1118,0.0611,0.3861,0.0813,0.3049,3.8322,1.37,67.1538
4112,2010-09-30,ETD,79.7195,126.7305,157.7296,1.1472,1.215,0.3775,0.1801,0.1489,0.1158,0.0331,0.3796,0.095,0.2845,4.0114,1.8512,58.5502
4113,2010-09-29,ETD,103.6458,147.0231,176.6133,1.119,1.2936,0.387,0.1985,0.122,0.1178,0.0042,0.3668,0.106,0.2608,4.1468,2.0595,97.3041
4114,2010-09-28,ETD,88.0897,131.5912,153.892,1.1183,1.2428,0.3675,0.1748,0.0886,0.1139,-0.0252,0.3383,0.104,0.2343,3.98,1.8359,55.3605
4115,2010-09-27,ETD,123.6694,150.567,165.0882,1.0851,1.2,0.3454,0.1823,0.0574,0.1111,-0.0537,0.3131,0.1048,0.2083,3.7779,1.9376,89.0805
4116,2010-09-24,ETD,135.7169,148.3581,156.0101,1.112,1.2352,0.3131,0.1861,0.024,0.1055,-0.0815,0.2811,0.099,0.1821,3.4604,2.0022,100.0838
4117,2010-09-23,ETD,46.8009,94.5472,95.1763,1.0565,1.0741,0.2573,0.1389,-0.0149,0.0929,-0.1079,0.2327,0.0753,0.1573,2.8786,1.5179,-7.7908
4118,2010-09-22,ETD,98.1366,121.863,117.3644,1.0713,1.0922,0.2896,0.1715,-0.0307,0.1003,-0.1311,0.237,0.0985,0.1385,3.2567,1.8789,46.7942
4119,2010-09-21,ETD,207.7824,173.671,159.6975,1.1334,1.2276,0.3072,0.1826,-0.0519,0.1043,-0.1562,0.2303,0.1164,0.1139,3.4799,2.0118,127.5556
4120,2010-09-20,ETD,173.6092,130.6861,109.4512,1.0461,1.1912,0.2503,0.0913,-0.093,0.0892,-0.1823,0.1745,0.0897,0.0848,2.8721,1.0223,144.3318
4121,2010-09-17,ETD,7.777,79.3345,55.77,1.0065,1.0612,0.2073,0.0171,-0.1292,0.0753,-0.2046,0.125,0.0626,0.0624,2.4054,0.194,-37.2697
4122,2010-09-16,ETD,-48.9948,64.3142,39.074,1.0489,1.0418,0.2292,0.0253,-0.1469,0.0765,-0.2234,0.1162,0.0695,0.0467,2.6731,0.2877,-125.7526
4123,2010-09-15,ETD,50.6884,103.5808,67.3316,1.1646,1.0459,0.2889,0.0736,-0.1575,0.085,-0.2425,0.1253,0.096,0.0293,3.3809,0.8352,-1.2853
4124,2010-09-14,ETD,79.3351,126.5767,81.8583,1.135,0.9955,0.3122,0.0814,-0.1802,0.0835,-0.2638,0.1067,0.1013,0.0053,3.6781,0.9296,68.0407
4125,2010-09-13,ETD,93.8511,143.4035,94.2935,1.109,1.0352,0.3421,0.1107,-0.1996,0.085,-0.2846,0.0953,0.1153,-0.02,4.0533,1.2717,138.4233
4126,2010-09-10,ETD,71.0157,111.3238,69.4378,1.1285,0.9955,0.3108,0.1205,-0.2301,0.0758,-0.3059,0.0562,0.105,-0.0488,3.7156,1.4021,45.3413
4127,2010-09-09,ETD,67.7312,88.3,58.193,1.0592,0.9489,0.2755,0.1756,-0.2559,0.069,-0.3249,0.0246,0.0996,-0.0751,3.3165,2.0649,4.4668
4128,2010-09-08,ETD,60.8013,55.3035,41.5966,1.1148,0.9762,0.2505,0.2401,-0.2766,0.0656,-0.3421,0.0024,0.1024,-0.1,3.0318,2.8465,-0.6588
4129,2010-09-07,ETD,97.6468,68.745,53.2898,1.0769,0.9524,0.2091,0.2638,-0.2973,0.0612,-0.3585,-0.0219,0.1037,-0.1256,2.5436,3.1568,43.8018
4130,2010-09-03,ETD,203.4139,110.5869,88.2413,1.1038,1.0326,0.1681,0.2608,-0.3159,0.0579,-0.3738,-0.0433,0.1083,-0.1515,2.0513,3.148,106.9125
4131,2010-09-02,ETD,283.6057,58.9381,45.7623,1.1079,1.0078,0.0314,0.1419,-0.3556,0.0327,-0.3883,-0.1192,0.0594,-0.1786,0.3868,1.7503,158.4255
4132,2010-09-01,ETD,95.8005,-40.9089,-30.8325,0.9693,0.9219,-0.106,0.0024,-0.3911,0.0054,-0.3964,-0.1946,-0.0012,-0.1934,-1.3155,0.0299,104.1667
4133,2010-08-31,ETD,-133.8438,-105.9966,-80.5463,0.9078,0.8241,-0.1785,-0.0619,-0.4067,-0.0089,-0.3978,-0.2308,-0.0376,-0.1931,-2.2161,-0.7833,-131.0764
4134,2010-08-30,ETD,-85.6672,-90.8485,-66.2704,0.9848,0.7915,-0.175,-0.0487,-0.3993,-0.0038,-0.3955,-0.2145,-0.0308,-0.1837,-2.156,-0.6103,-45.6005
4135,2010-08-27,ETD,-18.0033,-74.7087,-50.802,1.0288,0.8866,-0.1661,-0.0387,-0.393,0.0016,-0.3946,-0.1986,-0.0226,-0.176,-2.0318,-0.4815,49.7835
4136,2010-08-26,ETD,-42.8641,-88.1444,-58.979,0.9367,0.8677,-0.2004,-0.0816,-0.4005,-0.0055,-0.395,-0.2149,-0.0446,-0.1704,-2.4446,-1.0181,8.0942
4137,2010-08-25,ETD,-34.2395,-90.4953,-56.802,0.9836,0.9599,-0.199,-0.0793,-0.3951,-0.0015,-0.3936,-0.2013,-0.0421,-0.1592,-2.4102,-0.9832,14.1509
4138,2010-08-24,ETD,-131.2295,-135.71,-84.566,0.9048,0.9826,-0.2518,-0.1085,-0.4017,-0.0085,-0.3932,-0.2158,-0.0671,-0.1487,-3.0404,-1.3459,-118.4047
4139,2010-08-23,ETD,-56.7503,-92.4187,-59.4315,0.8958,1.0537,-0.2384,-0.037,-0.3898,0.0013,-0.3911,-0.1859,-0.054,-0.1319,-2.8508,-0.4542,-60.7708
4140,2010-08-20,ETD,-85.185,-89.3733,-66.2537,0.9361,1.0863,-0.2468,-0.0138,-0.3829,0.0085,-0.3914,-0.1643,-0.0459,-0.1184,-2.9271,-0.1675,-53.005
4141,2010-08-19,ETD,-63.0229,-66.9624,-56.6072,0.8962,0.9929,-0.2805,-0.0544,-0.3838,0.0097,-0.3935,-0.1591,-0.0521,-0.1069,-3.3071,-0.6598,-14.8171
4142,2010-08-18,ETD,10.6321,-16.4999,-23.4104,0.9333,1.0346,-0.2689,-0.0539,-0.3754,0.0206,-0.396,-0.1293,-0.0354,-0.0939,-3.1415,-0.6462,97.8155
4143,2010-08-17,ETD,-36.1442,-37.8552,-41.2842,0.9575,1.0068,-0.3223,-0.1625,-0.3875,0.0136,-0.4011,-0.1462,-0.0612,-0.0851,-3.7559,-1.9503,64.9972
4144,2010-08-16,ETD,-132.329,-100.0301,-88.5177,0.8793,1.0102,-0.3531,-0.2624,-0.3972,0.0073,-0.4045,-0.1593,-0.0895,-0.0698,-4.1031,-3.1436,-115.0951
